system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,Texture,class,elevation_normalized,random,.geo
1_1_145_0,30.0,315.0,428.0,208.0,80.0,-0.9995696,0.18169428,0.095384605,6.044550190330177E-4,1,0.056279458,0.32497373723325984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.60451124386391,33.90012811869624]}"
1_1_146_0,51.0,207.0,238.0,159.0,115.0,-0.9996307,0.15085578,0.0738013,0.01355019889904507,1,0.037149984,0.19692490158875464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.59687098966704,32.84397883915692]}"
1_1_147_0,36.0,189.0,258.0,182.0,112.0,-0.99964505,0.14575265,0.07566239,0.0018886911540581892,1,0.02328805,0.056747195371961934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.62857694491461,32.80355465137154]}"
1_1_148_0,30.5,280.0,453.0,297.0,128.0,-0.99948156,0.11082739,0.03908446,0.00212490124165142,1,0.023842528,0.5759709453141768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.21490275657757,33.27220573509669]}"
1_1_149_0,31.0,314.0,512.0,370.0,130.0,-0.9995254,0.11476349,0.058524873,0.0032203726592099358,1,0.01940671,0.2323962785559509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.09709245429283,31.92931421686642]}"
1_1_150_0,65.0,451.0,606.0,298.0,131.0,-0.99946713,0.14545934,0.085032016,0.002492310844020724,1,0.054338787,0.12458078973809195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.50677911523356,31.123255912425975]}"
1_1_151_0,54.833333333333336,376.44444444444446,554.0,326.42857142857144,153.57142857142858,-0.9994209,0.10026205,0.072989576,0.0025409970915954354,1,0.042417523,0.3147821430449148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.2221928332245,31.579510245230278]}"
1_1_153_0,92.0,396.0,544.0,318.0,172.0,-0.99951994,0.13232559,0.08202145,0.0017127198936309322,1,0.059051845,0.5654499790783171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.49761629933553,32.89006241323225]}"
1_1_155_0,46.5,222.0,275.0,177.0,102.0,-0.99962765,0.16258322,0.075753145,6.625148431103192E-4,1,0.032714166,0.751873099222093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.03766972530264,33.07224075285169]}"
1_1_156_0,28.90422077922078,454.0,738.0,601.0,182.44444444444446,-0.99936384,0.103633374,0.045895625,0.0026947786604845526,1,0.026060438,0.5512860981469258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.97559156488813,33.72980754082718]}"
1_1_157_0,50.0,697.0,1210.0,1423.0,623.0,-0.99920416,0.021132184,0.026040891,0.005745140787034048,1,0.020515664,0.17654454579900303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.73374679327574,33.8351799236544]}"
1_1_158_0,67.0,615.0,1066.5,1174.5,423.0,-0.9995615,0.12977876,0.074758954,9.429821513261219E-4,1,0.02328805,0.4870932982998807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.85609733497283,34.148332631698466]}"
1_1_159_0,38.0,605.0,1063.5,1091.5,506.0,-0.9995359,0.095890395,0.0699215,0.002007771196815681,1,0.024951484,0.539198105138623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.69709552968366,34.460137866816346]}"
1_1_163_0,28.875,372.3333333333333,531.0,314.5,115.33333333333333,-0.99961305,0.16184035,0.080688655,0.0021876786974905286,1,0.033268645,0.7066133697115601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.22430762136972,36.96050862863463]}"
1_1_164_0,29.0,228.0,352.0,221.0,116.0,-0.9995646,0.1256664,0.06138868,0.002238162956057641,1,0.037704464,0.36294444470167275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.96407025784214,38.078372168192956]}"
1_1_165_0,41.375,492.42857142857144,717.0,685.5,258.3333333333333,-0.99934137,0.060521178,0.02899112,0.002995790987786324,1,0.05766565,0.630960420376055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.5612977044159,36.62013696748174]}"
1_1_166_0,47.0,379.5,521.5,390.0,151.0,-0.9995529,0.14382839,0.0774456,0.0013807811035703155,1,0.06709176,0.3168430845876061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.83986069973952,36.61528606494749]}"
1_1_167_0,52.0,465.0,619.0,520.0,286.0,-0.99922585,-0.010948802,0.0017055388,0.006546035635591278,1,0.04019961,0.15511555632865548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.25566339906734,38.69794021965019]}"
1_1_168_0,79.5,301.5,346.0,239.5,152.0,-0.9996354,0.15875097,0.08093535,0.006821257683235759,1,0.088439144,0.45657360125317004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.73533631509605,39.959174878554]}"
1_1_169_0,61.0,253.0,316.0,242.5,303.5,-0.99956787,0.06478526,0.038912322,0.0010411767841766433,1,0.052398115,0.5536573443753813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15065491663562,41.93106675872476]}"
1_1_170_0,51.0,406.0,519.5,367.5,225.0,-0.99941844,0.099813014,0.055819977,0.011972650097638315,1,0.07956751,0.06654487145873411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.97388019156645,40.85982578241223]}"
1_1_171_0,4768.5,1950.5,2552.0,3128.0,3554.5,-0.99881834,-0.049790915,-0.014891154,0.04445870849660498,1,0.011366786,0.762874838928653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17662080262852,33.31532486873443]}"
1_1_172_0,1065.5,903.0,1181.0,1434.5,1396.0,-0.99918014,-0.030782558,0.0023961284,0.029495490437512432,1,0.011366786,0.3274034639884361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14239499030357,32.963364940416405]}"
1_1_173_0,2542.0,750.0,997.0,1329.0,2668.0,-0.9990683,-0.011094293,-0.04595921,0.011135769806006826,1,0.011366786,0.6859742318555138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6217314516279,33.16494689017282]}"
1_1_174_0,3235.0,1378.0,1826.5,2284.5,2727.0,-0.9986373,-0.018956201,-0.060581118,0.052655175952384614,1,0.008039922,0.711616046348204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36796195814598,31.769503927821557]}"
1_1_176_0,40.5,235.0,250.5,146.5,93.0,-0.9996301,0.18109965,0.078019455,5.065804767616218E-4,1,0.108123094,0.3951906116085414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.65624048138363,46.23516477952663]}"
1_1_177_0,86.0,244.0,222.0,155.0,119.0,-0.99967736,0.1673307,0.07152557,0.0017062517281860113,1,0.052120876,0.6542088612560987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.03853144633194,45.56331477853364]}"
1_1_178_0,48.0,214.0,183.0,102.0,68.0,-0.99964213,0.18227278,0.04924148,0.0016214381992829788,1,0.052120876,0.4542398138734509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.07140978573072,45.3668532258967]}"
1_1_179_0,42.0,195.0,180.0,102.0,71.0,-0.99948096,0.06526318,0.037882097,0.006775557294152806,1,0.052120876,0.2040296371139947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.53844390194446,44.99899311704975]}"
1_1_180_0,34.0,243.0,148.0,75.0,53.0,-0.9996285,0.15660101,0.04996993,0.0012788598964424277,1,0.052120876,0.781791898886671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.11533740312417,44.66023842340828]}"
1_1_181_0,24.0,238.0,145.0,79.0,60.0,-0.9996572,0.17898041,0.06810686,4.426773077546381E-4,1,0.052120876,0.4506216176425579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.90674859415161,45.09601116773466]}"
1_1_182_0,34.0,275.0,202.0,111.0,63.0,-0.9996855,0.18334411,0.07097336,8.439786679420022E-4,1,0.052120876,0.17644356161928187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.44537386422783,45.39002976022698]}"
1_1_183_0,0.0,200.0,101.0,25.0,17.0,-0.9996414,0.20339829,0.06188589,0.002548029363715901,1,0.052120876,0.4693247371698378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.25295473036942,45.678658461014585]}"
1_1_184_0,29.0,267.0,191.0,69.0,51.0,-0.9996462,0.22074011,0.037619036,0.0016005365150619248,1,0.052120876,0.4774772849691048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.50421808961951,42.202986795227744]}"
1_1_185_0,45.0,257.0,152.0,65.5,51.5,-0.99965656,0.16965276,0.08003913,0.0018128761744500863,1,0.052120876,0.2418175143272967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.58102404641173,43.019555388492385]}"
1_1_187_0,67.0,482.5,729.0,797.0,364.5,-0.99933237,-0.0118470285,0.022411652,0.03031352163019707,1,0.014139174,0.0030291077961398516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95482675897941,34.13027649448766]}"
1_1_188_0,67.0,509.0,727.0,840.0,421.0,-0.9993097,0.002565489,0.003072571,0.026259549512845502,1,0.015525367,0.14612440234842217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55705275117128,34.569822163007345]}"
1_1_189_0,180.5,471.5,375.0,197.0,186.0,-0.9995396,0.110002205,0.06386889,0.0013644697355823681,1,0.052120876,0.7532596300744959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.73921736794517,42.575428312023696]}"
1_1_190_0,89.5,359.5,473.5,377.5,231.5,-0.999456,0.08276175,0.032811455,0.006467098377873789,1,0.06598281,0.5506265345686335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.15100509418556,42.40618571249558]}"
1_1_191_0,52.0,233.5,284.5,146.0,98.0,-0.99956614,0.14656332,0.06536502,0.009593121926040098,1,0.07540893,0.5918208227665601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.32348162873652,43.06671694090866]}"
1_1_192_0,32.5,217.0,221.5,97.5,98.0,-0.99960625,0.14594813,0.07192166,0.0027232470066874052,1,0.07291378,0.7068961071307301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.93038343468766,43.07695773514762]}"
1_1_194_0,56.5,374.0,396.0,218.5,131.5,-0.9995641,0.15171225,0.08407153,0.008191971326080532,1,0.075686164,0.023652096687233226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.5501128520743,42.18061874465317]}"
1_1_195_0,60.0,341.5,293.0,127.0,137.5,-0.9996218,0.19743738,0.076824605,0.0071788003782426455,1,0.07762684,0.1041553977352545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.41374859194497,42.40322127205798]}"
1_1_196_0,46.0,288.0,335.0,136.0,101.0,-0.9995964,0.15597785,0.06290118,0.006162921822174754,1,0.06653729,0.160734073755871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.96836844836037,43.449668746528815]}"
1_1_197_0,45.0,295.0,218.0,132.0,100.0,-0.99969333,0.22345029,0.07853781,5.54131738217367E-4,1,0.052120876,0.6052690859802426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.0611552686462,45.56816568106788]}"
1_1_198_0,26.0,269.0,167.0,75.0,50.0,-0.99969167,0.22112322,0.088256225,7.613005297273027E-4,1,0.052120876,0.08157235967110155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.11838252652647,45.68350936354883]}"
1_1_199_0,98.0,523.0,766.0,656.0,202.0,-0.99961746,0.16626905,0.07331917,0.0022488283111858237,1,0.07762684,0.48397701314125263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.96053938254296,40.19659960814679]}"
